point_id,site,date,woody_plant_sp,DBH,
point_45,Floracliff,12_july,red cedar,24.6,
point_45,Floracliff,12_july,red cedar,23.5,
point_45,Floracliff,12_july,red cedar,15.3,
point_45,Floracliff,12_july,red cedar,23.6,
point_45,Floracliff,12_july,red cedar,17,
point_45,Floracliff,12_july,red cedar,21.1,
point_45,Floracliff,12_july,red cedar,19.9,
point_45,Floracliff,12_july,red cedar,17,
point_45,Floracliff,12_july,red cedar,21.1,
point_45,Floracliff,12_july,red cedar,19.3,
point_45,Floracliff,12_july,white ash,21,
point_45,Floracliff,12_july,white ash,22.9,
point_45,Floracliff,12_july,white ash,13.5,
point_45,Floracliff,12_july,white ash_snag,21,
point_45,Floracliff,12_july,white ash_snag,12.7,
point_45,Floracliff,12_july,white ash_snag,25.5,
point_45,Floracliff,12_july,white ash,18.7,
point_45,Floracliff,12_july,white ash,16.7,
point_45,Floracliff,12_july,sugar maple,10.9,
point_45,Floracliff,12_july,sugar maple,11.1,
point_45,Floracliff,12_july,sugar maple,23.7,
point_45,Floracliff,12_july,sugar maple,13.5,
point_45,Floracliff,12_july,sugar maple,10.9,
point_45,Floracliff,12_july,sugar maple,16,
point_45,Floracliff,12_july,shagbark hickory,33,
point_45,Floracliff,12_july,red oak,44.9,
point_45,Floracliff,12_july,mockernut hickory,10.5,
point_45,Floracliff,12_july,chinkapin oak,26,
point_45,Floracliff,12_july,chinkapin oak,37.6,
point_45,Floracliff,12_july,chinkapin oak,30.4,
point_45,Floracliff,12_july,chinkapin oak,19.3,
point_46,Floracliff,12_july,sugar maple,13.5,
point_46,Floracliff,12_july,sugar maple,15.8,
point_46,Floracliff,12_july,sugar maple,14,
point_46,Floracliff,12_july,sugar maple,14.7,
point_46,Floracliff,12_july,sugar maple,11.2,
point_46,Floracliff,12_july,sugar maple,12.2,
point_46,Floracliff,12_july,sugar maple,18.4,
point_46,Floracliff,12_july,sugar maple,23.7,
point_46,Floracliff,12_july,sugar maple,13,
point_46,Floracliff,12_july,sugar maple,10.1,
point_46,Floracliff,12_july,sugar maple,11.2,
point_46,Floracliff,12_july,chinkapin oak,29.5,
point_46,Floracliff,12_july,chinkapin oak,33.3,
point_46,Floracliff,12_july,red oak,47,
point_46,Floracliff,12_july,mockernut hickory,23.5,
point_46,Floracliff,12_july,shellbark hickory,63,
point_46,Floracliff,12_july,shellbark hickory,52.7,
point_47,Floracliff,23_july,chinkapin oak,26.2,
point_47,Floracliff,23_july,chinkapin oak_snag,17,
point_47,Floracliff,23_july,chinkapin oak,18.3,
point_47,Floracliff,23_july,sugar maple,29.3,
point_47,Floracliff,23_july,sugar maple,16.7,
point_47,Floracliff,23_july,sugar maple,12,
point_47,Floracliff,23_july,sugar maple,12.8,
point_47,Floracliff,23_july,shagbark hickory,19.5,
point_47,Floracliff,23_july,red cedar_snag,18.8,
point_47,Floracliff,23_july,red cedar,41.4,
point_47,Floracliff,23_july,red cedar,26.9,
point_47,Floracliff,23_july,red cedar,19.1,
point_47,Floracliff,23_july,red cedar,27.6,
point_47,Floracliff,23_july,red cedar,21.4,
point_47,Floracliff,23_july,red cedar,20.9,
point_47,Floracliff,23_july,red cedar,32,
point_47,Floracliff,23_july,red cedar,22.2,
point_47,Floracliff,23_july,american persimmon,27.3,
point_47,Floracliff,23_july,american persimmon_snag,25.5,
point_47,Floracliff,23_july,american persimmon,20.5,
point_47,Floracliff,23_july,white ash,39.7,
point_47,Floracliff,23_july,white ash,37.4,
point_47,Floracliff,23_july,white ash,40.7,
point_47,Floracliff,23_july,white ash,34.3,
point_47,Floracliff,23_july,white ash_snag,15.2,
point_47,Floracliff,23_july,white ash_snag,14,
point_47,Floracliff,23_july,hackberry,12.9,
point_47,Floracliff,23_july,black maple,21.1,
point_47,Floracliff,23_july,red oak_snag,12.3,
point_47,Floracliff,23_july,red oak,37.5,
point_48,Floracliff,28_june,black locust_snag,30,
point_48,Floracliff,28_june,black locust,27.3,
point_48,Floracliff,28_june,black locust,39.6,
point_48,Floracliff,28_june,black locust,38,
point_48,Floracliff,28_june,black locust,20.6,
point_48,Floracliff,28_june,black locust,41.8,
point_48,Floracliff,28_june,black locust_snag,25.5,
point_48,Floracliff,28_june,black locust,36.9,
point_48,Floracliff,28_june,chinkapin oak,26,
point_48,Floracliff,28_june,chinkapin oak,17,
point_48,Floracliff,28_june,chinkapin oak,22.4,
point_48,Floracliff,28_june,chinkapin oak,18.5,
point_48,Floracliff,28_june,chinkapin oak,32.8,
point_48,Floracliff,28_june,red maple,15.3,
point_48,Floracliff,28_june,red maple,10.8,
point_48,Floracliff,28_june,red maple,12.8,
point_48,Floracliff,28_june,red maple,12.8,
point_48,Floracliff,28_june,red maple,16.7,
point_48,Floracliff,28_june,red cedar,18.6,
point_48,Floracliff,28_june,red cedar,42.2,
point_48,Floracliff,28_june,red cedar,28.7,
point_48,Floracliff,28_june,red cedar,18.7,
point_48,Floracliff,28_june,red cedar,19.9,
point_48,Floracliff,28_june,red cedar,32.2,
point_48,Floracliff,28_june,american elm_snag,15.1,
point_48,Floracliff,28_june,black maple,21.4,
point_48,Floracliff,28_june,black oak,37.5,
point_49,Floracliff,9_july,black cherry,20.9,
point_49,Floracliff,9_july,black cherry,44.5,
point_49,Floracliff,9_july,black cherry,48,
point_49,Floracliff,9_july,black cherry,43.8,
point_49,Floracliff,9_july,black cherry,34.8,
point_49,Floracliff,9_july,black cherry,29,
point_49,Floracliff,9_july,red oak,18.7,
point_49,Floracliff,9_july,hackberry,24.2,
point_49,Floracliff,9_july,hackberry,30.7,
point_49,Floracliff,9_july,black locust,29.3,
point_49,Floracliff,9_july,black locust_snag,18,
point_49,Floracliff,9_july,black locust,27.2,
point_49,Floracliff,9_july,slippery elm,18.1,
point_49,Floracliff,9_july,basswood,12.8,
point_49,Floracliff,9_july,boxelder,25.6,
point_49,Floracliff,9_july,boxelder,13.7,
point_49,Floracliff,9_july,boxelder,20,
point_49,Floracliff,9_july,boxelder,21.3,
point_49,Floracliff,9_july,boxelder,22,
point_49,Floracliff,9_july,boxelder,26.6,
point_49,Floracliff,9_july,black walnut,35.7,
point_49,Floracliff,9_july,black walnut,26.5,
point_49,Floracliff,9_july,american elm,18,
point_49,Floracliff,9_july,american elm,17.2,
point_49,Floracliff,9_july,american elm,17.5,
point_49,Floracliff,9_july,american elm,12,
point_49,Floracliff,9_july,american elm,14.6,
point_49,Floracliff,9_july,american elm_snag,11.5,
point_49,Floracliff,9_july,american elm,17.9,
point_49,Floracliff,9_july,american elm,16.2,
point_49,Floracliff,9_july,american elm,27.8,
point_49,Floracliff,9_july,american elm,13.7,
point_58,Floracliff,25_june,maple,29.2,
point_58,Floracliff,25_june,maple_snag,18.7,
point_58,Floracliff,25_june,maple,15.3,
point_58,Floracliff,25_june,maple,15.5,
point_58,Floracliff,25_june,maple,11.1,
point_58,Floracliff,25_june,maple,16.9,
point_58,Floracliff,25_june,maple,11.6,
point_58,Floracliff,25_june,maple,10,
point_58,Floracliff,25_june,maple,37.8,
point_58,Floracliff,25_june,maple,12.7,
point_58,Floracliff,25_june,maple,11.3,
point_58,Floracliff,25_june,maple,27.3,
point_58,Floracliff,25_june,maple,15,
point_58,Floracliff,25_june,maple,19.4,
point_58,Floracliff,25_june,maple,25.1,
point_58,Floracliff,25_june,maple,20.1,
point_58,Floracliff,25_june,maple,18,
point_58,Floracliff,25_june,maple,13.3,
point_58,Floracliff,25_june,black oak,51.6,
point_58,Floracliff,25_june,basswood,49.2,
point_58,Floracliff,25_june,basswood,18.3,
point_58,Floracliff,25_june,chinkapin oak,37.5,
point_58,Floracliff,25_june,chinkapin oak,20.8,
point_58,Floracliff,25_june,red cedar,38.5,
point_58,Floracliff,25_june,buckeye,14,
point_58,Floracliff,25_june,unidentifiable,30,
point_58,Floracliff,25_june,unidentifiable,34.3,
point_58,Floracliff,25_june,unidentifiable,35.7,
point_59,Floracliff,25_june,hackberry,12.2,
point_59,Floracliff,25_june,hackberry,28.9,
point_59,Floracliff,25_june,hackberry,18.8,
point_59,Floracliff,25_june,hackberry,26.4,
point_59,Floracliff,25_june,hackberry_snag,21.8,
point_59,Floracliff,25_june,hackberry,20.6,
point_59,Floracliff,25_june,hackberry_snag,37.6,
point_59,Floracliff,25_june,hackberry,14.2,
point_59,Floracliff,25_june,hackberry,16.9,
point_59,Floracliff,25_june,white ash,11.4,
point_59,Floracliff,25_june,maple_snag,57.6,
point_59,Floracliff,25_june,maple_snag,51.5,
point_59,Floracliff,25_june,maple,54.3,
point_59,Floracliff,25_june,red oak,22.1,
point_59,Floracliff,25_june,american elm,10.2,
point_59,Floracliff,25_june,american elm,25.6,
point_59,Floracliff,25_june,american elm,26.5,
point_59,Floracliff,25_june,american elm,11.9,
point_59,Floracliff,25_june,black locust,34.4,
point_59,Floracliff,25_june,black locust,38.9,
point_59,Floracliff,25_june,black locust,19.8,
point_59,Floracliff,25_june,black locust,15.6,
point_59,Floracliff,25_june,boxelder,20.1,
point_59,Floracliff,25_june,boxelder,15.9,
point_59,Floracliff,25_june,boxelder,44.4,
point_59,Floracliff,25_june,boxelder,23.6,
point_59,Floracliff,25_june,black cherry_snag,17.2,
point_60,Floracliff,9_july,black locust,28.4,
point_60,Floracliff,9_july,black locust,18,
point_60,Floracliff,9_july,black locust,30,
point_60,Floracliff,9_july,black locust,43.4,
point_60,Floracliff,9_july,black locust,23,
point_60,Floracliff,9_july,black locust,22,
point_60,Floracliff,9_july,black locust_snag,20.8,
point_60,Floracliff,9_july,black locust_snag,12.4,
point_60,Floracliff,9_july,black locust,25.9,
point_60,Floracliff,9_july,common pear,47.6,
point_60,Floracliff,9_july,red cedar,23.3,
point_60,Floracliff,9_july,red cedar,24.2,
point_60,Floracliff,9_july,red cedar,22.6,
point_60,Floracliff,9_july,red cedar,17.2,
point_60,Floracliff,9_july,red cedar,20.2,
point_60,Floracliff,9_july,black cherry,28.9,
point_60,Floracliff,9_july,black cherry,26.8,
point_60,Floracliff,9_july,white ash_snag,24.5,
point_60,Floracliff,9_july,white ash_snag,24.7,
point_60,Floracliff,9_july,boxelder,20,
point_60,Floracliff,9_july,boxelder,10.7,
point_60,Floracliff,9_july,hackberry,37.5,
point_60,Floracliff,9_july,american elm,16.2,
point_60,Floracliff,9_july,american elm,27.3,
point_60,Floracliff,9_july,american elm,10,
point_60,Floracliff,9_july,american elm,12.9,
point_60,Floracliff,9_july,american elm,26.2,
point_60,Floracliff,9_july,american elm,13.7,
point_60,Floracliff,9_july,american elm,20.8,
point_68,Floracliff,3_august,red cedar,27.5,
point_68,Floracliff,3_august,red cedar,23.3,
point_68,Floracliff,3_august,red cedar,32,
point_68,Floracliff,3_august,red cedar_snag,11.2,
point_68,Floracliff,3_august,sugar maple,26.9,
point_68,Floracliff,3_august,sugar maple,35,
point_68,Floracliff,3_august,sugar maple,22.8,
point_68,Floracliff,3_august,sugar maple,31.2,
point_68,Floracliff,3_august,sugar maple,36,
point_68,Floracliff,3_august,sugar maple,25,
point_68,Floracliff,3_august,sugar maple,38.4,
point_68,Floracliff,3_august,sugar maple,29.2,
point_68,Floracliff,3_august,sugar maple,15.3,
point_68,Floracliff,3_august,sugar maple,11.4,
point_68,Floracliff,3_august,sugar maple,12.3,
point_68,Floracliff,3_august,sugar maple,19.1,
point_68,Floracliff,3_august,sugar maple,19,
point_68,Floracliff,3_august,sugar maple,16,
point_68,Floracliff,3_august,sugar maple,47.8,
point_68,Floracliff,3_august,sugar maple,26.9,
point_68,Floracliff,3_august,white ash,52.7,
point_68,Floracliff,3_august,white ash,30.7,
point_68,Floracliff,3_august,chinkapin oak,69.2,
point_68,Floracliff,3_august,chinkapin oak,39.5,
point_68,Floracliff,3_august,chinkapin oak,27.5,
point_68,Floracliff,3_august,eastern redbud,19.5,
point_68,Floracliff,3_august,eastern redbud,11.9,
point_69,Floracliff,25_june,red cedar,24.5,
point_69,Floracliff,25_june,red cedar,13.7,
point_69,Floracliff,25_june,red cedar,23.4,
point_69,Floracliff,25_june,red cedar,25.4,
point_69,Floracliff,25_june,maple,11.2,
point_69,Floracliff,25_june,maple,18,
point_69,Floracliff,25_june,maple_snag,21.3,
point_69,Floracliff,25_june,maple,22.9,
point_69,Floracliff,25_june,maple,11.4,
point_69,Floracliff,25_june,maple,16.2,
point_69,Floracliff,25_june,maple,20.1,
point_69,Floracliff,25_june,maple,13,
point_69,Floracliff,25_june,maple,16.8,
point_69,Floracliff,25_june,maple,14.2,
point_69,Floracliff,25_june,basswood,27.7,
point_69,Floracliff,25_june,chinkapin oak,22.6,
point_69,Floracliff,25_june,chinkapin oak,25.5,
point_69,Floracliff,25_june,chinkapin oak,12,
point_69,Floracliff,25_june,chinkapin oak_snag,12.1,
point_69,Floracliff,25_june,chinkapin oak,19.6,
point_69,Floracliff,25_june,black locust,23.7,
point_69,Floracliff,25_june,black locust,31.5,
point_69,Floracliff,25_june,black locust,36.7,
point_69,Floracliff,25_june,black locust,23.8,
point_69,Floracliff,25_june,black locust,23.1,
point_69,Floracliff,25_june,black locust,24.2,
point_69,Floracliff,25_june,american elm,14.8,
point_69,Floracliff,25_june,ulmus sp.,31.6,
point_70,Floracliff,8_july,white ash,10.6,
point_70,Floracliff,8_july,white ash,19.1,
point_70,Floracliff,8_july,white ash,10,
point_70,Floracliff,8_july,white ash,11.4,
point_70,Floracliff,8_july,white ash,11.7,
point_70,Floracliff,8_july,white ash,12.7,
point_70,Floracliff,8_july,white ash_snag,13.2,
point_70,Floracliff,8_july,white ash_snag,35,
point_70,Floracliff,8_july,american elm,12.5,
point_70,Floracliff,8_july,american elm,15.8,
point_70,Floracliff,8_july,american elm,13.2,
point_70,Floracliff,8_july,american elm,20,
point_70,Floracliff,8_july,american elm_snag,12.2,
point_70,Floracliff,8_july,american elm,20.2,
point_70,Floracliff,8_july,american elm,11.4,
point_70,Floracliff,8_july,american elm,11.7,
point_70,Floracliff,8_july,american elm,17.8,
point_70,Floracliff,8_july,american elm,17,
point_70,Floracliff,8_july,american elm,10.3,
point_70,Floracliff,8_july,american elm,15.9,
point_70,Floracliff,8_july,american elm,11.2,
point_70,Floracliff,8_july,american elm_snag,11.7,
point_70,Floracliff,8_july,american elm,18.5,
point_70,Floracliff,8_july,american elm,20,
point_70,Floracliff,8_july,american elm,12.7,
point_70,Floracliff,8_july,american elm,29.8,
point_70,Floracliff,8_july,american elm,27,
point_70,Floracliff,8_july,american elm,19.9,
point_70,Floracliff,8_july,american elm,15.5,
point_70,Floracliff,8_july,mockernut hickory_snag,25.3,
point_70,Floracliff,8_july,mockernut hickory_snag,27.3,
point_70,Floracliff,8_july,mockernut hickory,17.2,
point_70,Floracliff,8_july,mockernut hickory,37.5,
point_70,Floracliff,8_july,mockernut hickory,21,
point_70,Floracliff,8_july,mockernut hickory,41.3,
point_70,Floracliff,8_july,black locust,15.3,
point_70,Floracliff,8_july,black locust,14.9,
point_70,Floracliff,8_july,black locust,27.3,
point_70,Floracliff,8_july,black locust,16,
point_70,Floracliff,8_july,black locust,34.6,
point_70,Floracliff,8_july,black locust_snag,15.2,
point_71,Floracliff,9_july,red cedar,33.8,
point_71,Floracliff,9_july,red cedar,11.9,
point_71,Floracliff,9_july,red cedar,17.4,
point_71,Floracliff,9_july,red cedar,15.4,
point_71,Floracliff,9_july,red cedar,15,
point_71,Floracliff,9_july,red cedar,23.9,
point_71,Floracliff,9_july,red cedar,22,
point_71,Floracliff,9_july,red cedar,17.4,
point_71,Floracliff,9_july,red cedar,28.3,
point_71,Floracliff,9_july,red cedar,17.9,
point_71,Floracliff,9_july,red cedar,11.7,
point_71,Floracliff,9_july,red cedar,24.7,
point_71,Floracliff,9_july,white ash,22,
point_71,Floracliff,9_july,white ash_snag,23.9,
point_71,Floracliff,9_july,white ash,19.8,
point_71,Floracliff,9_july,white ash_snag,16.2,
point_71,Floracliff,9_july,white ash,20.4,
point_71,Floracliff,9_july,white ash,16.5,
point_71,Floracliff,9_july,mockernut hicory,22.9,
point_71,Floracliff,9_july,mockernut hickory_snag,14.2,
point_71,Floracliff,9_july,mockernut hickory_snag,18.6,
point_78,Floracliff,3_august,sugar maple,13.8,
point_78,Floracliff,3_august,sugar maple,13.7,
point_78,Floracliff,3_august,sugar maple,13,
point_78,Floracliff,3_august,sugar maple,25.3,
point_78,Floracliff,3_august,sugar maple,11.2,
point_78,Floracliff,3_august,sugar maple,21,
point_78,Floracliff,3_august,sugar maple,17.3,
point_78,Floracliff,3_august,sugar maple,16.4,
point_78,Floracliff,3_august,sugar maple,15,
point_78,Floracliff,3_august,sugar maple,11.6,
point_78,Floracliff,3_august,sugar maple,12.7,
point_78,Floracliff,3_august,sugar maple,10.5,
point_78,Floracliff,3_august,sugar maple,10,
point_78,Floracliff,3_august,chinkapin oak,20.2,
point_78,Floracliff,3_august,chinkapin oak,32.4,
point_78,Floracliff,3_august,chinkapin oak,27.9,
point_78,Floracliff,3_august,chinkapin oak,50.5,
point_78,Floracliff,3_august,white ash_snag,41.5,
point_78,Floracliff,3_august,white ash,14.6,
point_78,Floracliff,3_august,white ash,12.6,
point_78,Floracliff,3_august,white ash,46,
point_78,Floracliff,3_august,white_snag,20.7,
point_78,Floracliff,3_august,red cedar,14.8,
point_78,Floracliff,3_august,red cedar_snag,15.2,
point_78,Floracliff,3_august,red cedar_snag,10,
point_78,Floracliff,3_august,hackberry,22.7,
point_78,Floracliff,3_august,hackberry,19.8,
point_78,Floracliff,3_august,hackberry,31.4,
point_78,Floracliff,3_august,hackberry,27.9,
point_78,Floracliff,3_august,hackberry,17.6,
point_78,Floracliff,3_august,hackberry,13.5,
point_78,Floracliff,3_august,hackberry,37.9,
point_78,Floracliff,3_august,black walnut,32.5,
point_78,Floracliff,3_august,american elm,18.4,
point_78,Floracliff,3_august,american elm,23,
point_78,Floracliff,3_august,american elm,13.5,
point_78,Floracliff,3_august,ohio buckeye,11.4,
point_79,Floracliff,2_july,sugar maple,13.2,
point_79,Floracliff,2_july,sugar maple,21.4,
point_79,Floracliff,2_july,sugar maple,14.8,
point_79,Floracliff,2_july,sugar maple,19.4,
point_79,Floracliff,2_july,sugar maple,14.4,
point_79,Floracliff,2_july,sugar maple,13.2,
point_79,Floracliff,2_july,sugar maple,17,
point_79,Floracliff,2_july,sugar maple,13.1,
point_79,Floracliff,2_july,sugar maple,26.9,
point_79,Floracliff,2_july,sugar maple,13.6,
point_79,Floracliff,2_july,sugar maple,15.2,
point_79,Floracliff,2_july,sugar maple,22.8,
point_79,Floracliff,2_july,sugar maple,41.6,
point_79,Floracliff,2_july,sugar maple,21.9,
point_79,Floracliff,2_july,sugar maple,12.2,
point_79,Floracliff,2_july,sugar maple,20.5,
point_79,Floracliff,2_july,sugar maple,15,
point_79,Floracliff,2_july,red oak,74.7,
point_79,Floracliff,2_july,basswood,44.6,
point_79,Floracliff,2_july,red cedar,17.5,
point_79,Floracliff,2_july,red cedar,24.2,
point_79,Floracliff,2_july,red cedar,12.2,
point_79,Floracliff,2_july,red cedar,34.6,
point_79,Floracliff,2_july,red cedar,42.4,
point_84,Floracliff,21_july,white ash,35.1,
point_84,Floracliff,21_july,white ash,25.6,
point_84,Floracliff,21_july,white ash,43.8,
point_84,Floracliff,21_july,white ash_snag,11.7,
point_84,Floracliff,21_july,white ash_snag,25.7,
point_84,Floracliff,21_july,white ash,21.6,
point_84,Floracliff,21_july,white ash_snag,29.8,
point_84,Floracliff,21_july,white ash,21,
point_84,Floracliff,21_july,white ash,16.8,
point_84,Floracliff,21_july,sugar maple,29.7,
point_84,Floracliff,21_july,sugar maple,15,
point_84,Floracliff,21_july,sugar maple,17.4,
point_84,Floracliff,21_july,sugar maple,25.6,
point_84,Floracliff,21_july,sugar maple,17.2,
point_84,Floracliff,21_july,sugar maple,24.3,
point_84,Floracliff,21_july,chinkapin oak,30.3,
point_84,Floracliff,21_july,chinkapin oak,18.6,
point_84,Floracliff,21_july,chinkapin oak,15.7,
point_84,Floracliff,21_july,american elm,19,
point_84,Floracliff,21_july,american elm,10.4,
point_84,Floracliff,21_july,american elm,11.7,
point_84,Floracliff,21_july,american elm,11.6,
point_84,Floracliff,21_july,american elm,21.8,
point_84,Floracliff,21_july,red cedar,25,
point_84,Floracliff,21_july,red cedar,15.7,
point_85,Floracliff,29_july,chinkapin oak,44.8,
point_85,Floracliff,29_july,chinkapin oak,39.5,
point_85,Floracliff,29_july,chinkapin oak,18.6,
point_85,Floracliff,29_july,chinkapin oak,45.4,
point_85,Floracliff,29_july,sugar maple,15.5,
point_85,Floracliff,29_july,sugar maple,20.9,
point_85,Floracliff,29_july,sugar maple,11.2,
point_85,Floracliff,29_july,sugar maple,11.6,
point_85,Floracliff,29_july,sugar maple,20.9,
point_85,Floracliff,29_july,sugar maple,22.8,
point_85,Floracliff,29_july,sugar maple,13.6,
point_85,Floracliff,29_july,sugar maple,13,
point_85,Floracliff,29_july,sugar maple,10.2,
point_85,Floracliff,29_july,sugar maple,10.6,
point_85,Floracliff,29_july,sugar maple,18.8,
point_85,Floracliff,29_july,sugar maple,30,
point_85,Floracliff,29_july,sugar maple,30.4,
point_85,Floracliff,29_july,sugar maple_snag,10.5,
point_85,Floracliff,29_july,sugar maple,17.8,
point_85,Floracliff,29_july,sugar maple,12.3,
point_85,Floracliff,29_july,sugar maple,11,
point_85,Floracliff,29_july,white oak,83,
point_85,Floracliff,29_july,black oak,77.5,
point_85,Floracliff,29_july,black oak,70.8,
point_85,Floracliff,29_july,white ash,73.7,
point_85,Floracliff,29_july,shellbark hickory,23,
point_86,Floracliff,2_july,sugar maple,12.3,
point_86,Floracliff,2_july,sugar maple,21.1,
point_86,Floracliff,2_july,sugar maple,38.1,
point_86,Floracliff,2_july,sugar maple,37.9,
point_86,Floracliff,2_july,sugar maple,31.5,
point_86,Floracliff,2_july,sugar maple,16.3,
point_86,Floracliff,2_july,sugar maple,36.4,
point_86,Floracliff,2_july,sugar maple,13.8,
point_86,Floracliff,2_july,sugar maple,30.8,
point_86,Floracliff,2_july,sugar maple_snag,28.1,
point_86,Floracliff,2_july,black cherry,53.1,
point_86,Floracliff,2_july,chinkapin oak,21.5,
point_89,Floracliff,29_july,hackberry,17.8,
point_89,Floracliff,29_july,red cedar,25.5,
point_89,Floracliff,29_july,red cedar,15.3,
point_89,Floracliff,29_july,red cedar,31.3,
point_89,Floracliff,29_july,american elm,12.5,
point_89,Floracliff,29_july,american elm,25,
point_89,Floracliff,29_july,american elm,15.5,
point_89,Floracliff,29_july,american elm,24.9,
point_89,Floracliff,29_july,american elm,13.4,
point_89,Floracliff,29_july,sugar maple,12.9,
point_89,Floracliff,29_july,sugar maple,17.1,
point_89,Floracliff,29_july,sugar maple,10.4,
point_89,Floracliff,29_july,sugar maple,18.8,
point_89,Floracliff,29_july,sugar maple,29.6,
point_89,Floracliff,29_july,sugar maple,12.3,
point_89,Floracliff,29_july,sugar maple,12.9,
point_89,Floracliff,29_july,sugar maple,13.2,
point_89,Floracliff,29_july,sugar maple,10.8,
point_89,Floracliff,29_july,sugar maple,10.6,
point_89,Floracliff,29_july,sugar maple,13.7,
point_89,Floracliff,29_july,sugar maple,13.2,
point_89,Floracliff,29_july,white ash,23.5,
point_89,Floracliff,29_july,white ash_snag,19.2,
point_90,Floracliff,2_july,hackberry,37.3,
point_90,Floracliff,2_july,hackberry,25,
point_90,Floracliff,2_july,hackberry,50.9,
point_90,Floracliff,2_july,hackberry,49.2,
point_90,Floracliff,2_july,hackberry,45.5,
point_90,Floracliff,2_july,sugar maple,31.3,
point_90,Floracliff,2_july,sugar maple,21.3,
point_90,Floracliff,2_july,chinkapin oak,40.3,
point_90,Floracliff,2_july,chinkapin oak,26.3,
point_90,Floracliff,2_july,ohio buckeye,24.5,
point_90,Floracliff,2_july,boxelder,32.5,
point_90,Floracliff,2_july,black maple,52,
point_90,Floracliff,2_july,eastern hemlock,11.5,
point_91,Floracliff,29_july,chinkapin oak,23.5,
point_91,Floracliff,29_july,chinkapin oak,20.6,
point_91,Floracliff,29_july,chinkapin oak,29.6,
point_91,Floracliff,29_july,chinkapin oak,12.2,
point_91,Floracliff,29_july,chinkapin oak,28.8,
point_91,Floracliff,29_july,chinkapin oak,27,
point_91,Floracliff,29_july,chinkapin oak,22,
point_91,Floracliff,29_july,red cedar,24.8,
point_91,Floracliff,29_july,red cedar,17,
point_91,Floracliff,29_july,red cedar_snag,14.2,
point_91,Floracliff,29_july,red cedar_snag,11.7,
point_91,Floracliff,29_july,red cedar,30.9,
point_91,Floracliff,29_july,red cedar,12.2,
point_91,Floracliff,29_july,red cedar,37.8,
point_91,Floracliff,29_july,red cedar,21.5,
point_91,Floracliff,29_july,red cedar,26.2,
point_91,Floracliff,29_july,red cedar,20.7,
point_91,Floracliff,29_july,sugar maple,19.2,
point_91,Floracliff,29_july,sugar maple,16.2,
point_91,Floracliff,29_july,sugar maple,28.9,
point_91,Floracliff,29_july,shellbark hickory,11.5,
point_91,Floracliff,29_july,ohio buckeye,15.1,
point_91,Floracliff,29_july,red oak,11.7,
point_92,Floracliff,8_july,sugar maple,18,
point_92,Floracliff,8_july,sugar maple,11.3,
point_92,Floracliff,8_july,sugar maple,13.9,
point_92,Floracliff,8_july,sugar maple,11.6,
point_92,Floracliff,8_july,sugar maple,13.1,
point_92,Floracliff,8_july,sugar maple,15.7,
point_92,Floracliff,8_july,sugar maple,16.4,
point_92,Floracliff,8_july,sugar maple,22.4,
point_92,Floracliff,8_july,sugar maple,20.5,
point_92,Floracliff,8_july,sugar maple,18.5,
point_92,Floracliff,8_july,sugar maple,16.4,
point_92,Floracliff,8_july,sugar maple,14.6,
point_92,Floracliff,8_july,sugar maple,12.3,
point_92,Floracliff,8_july,sugar maple_snag,31.3,
point_92,Floracliff,8_july,sugar maple_snag,30.1,
point_92,Floracliff,8_july,sugar maple,22.7,
point_92,Floracliff,8_july,sugar maple,11.8,
point_92,Floracliff,8_july,red cedar,46.2,
point_92,Floracliff,8_july,red cedar,25.6,
point_92,Floracliff,8_july,chinkapin oak_snag,13.8,
point_92,Floracliff,8_july,chinkapin oak_snag,30.8,
point_92,Floracliff,8_july,chinkapin oak,49.5,
point_92,Floracliff,8_july,black maple,35.4,
point_92,Floracliff,8_july,red oak,34,
point_93,Floracliff,8_july,hackberry,54.5,
point_93,Floracliff,8_july,hackberry,23,
point_93,Floracliff,8_july,hackberry,45.2,
point_93,Floracliff,8_july,hackberry,38.4,
point_93,Floracliff,8_july,hackberry,29.7,
point_93,Floracliff,8_july,hackberry,14.5,
point_93,Floracliff,8_july,sugar maple,28.5,
point_93,Floracliff,8_july,sugar maple,35.2,
point_93,Floracliff,8_july,chinkapin oak_snag,15.5,
point_93,Floracliff,8_july,black maple,31.9,
point_94,Floracliff,8_july,sugar maple,22.8,
point_94,Floracliff,8_july,sugar maple,14.9,
point_94,Floracliff,8_july,sugar maple,17.6,
point_94,Floracliff,8_july,sugar maple,20.9,
point_94,Floracliff,8_july,sugar maple,22.5,
point_94,Floracliff,8_july,sugar maple,17.9,
point_94,Floracliff,8_july,sugar maple,15.9,
point_94,Floracliff,8_july,sugar maple,16,
point_94,Floracliff,8_july,sugar maple,17.7,
point_94,Floracliff,8_july,sugar maple,18,
point_94,Floracliff,8_july,chinkapin oak,12.4,
point_94,Floracliff,8_july,chinkapin oak,16.5,
point_94,Floracliff,8_july,chinkapin oak,28.5,
point_94,Floracliff,8_july,shagbark hickory,50.8,
point_94,Floracliff,8_july,shagbark hickory,50.3,
point_94,Floracliff,8_july,shagbark hickory,48,
point_94,Floracliff,8_july,shagbark hickory,28,
point_94,Floracliff,8_july,shagbark hickory,30.3,
point_94,Floracliff,8_july,shagbark hickory,33.4,
point_94,Floracliff,8_july,red cedar,36.8,
point_94,Floracliff,8_july,red cedar,15.8,
